material_id,formula,band_gap,hull_eV,formation_eV,density,point_group,spacegroup,crystal_system,piezoelectric_modulus,refractive_index,e_total,e_electronic,photonic_score,photonic_notes
mp-20496,Ga2PbO4,3.4457000000000004,0.0,-2.0700189085714276,6.412771573477277,mm2,Ama2,Orthorhombic,1.0730014491602091,2.0249239804660983,21.639104953333334,4.100317126666668,11,✓ Noncentro (mm2) — χ⁽²⁾ allowed | ✓ Gap 3.45 eV — transparent at 775nm | ✓ n=2.02 — ideal waveguide confinement | ✓ Piezo=1.07 C/m² — strong χ⁽²⁾ proxy
mp-778203,Li8MnFe7(BO3)8,3.1654,0.004790767552081299,-2.3502022249568957,3.2350732822012858,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.17 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-778754,Li8MnFe7(BO3)8,3.1743000000000006,0.0011851063020813513,-2.353807886206896,3.2805467810268616,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.17 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-778755,Li8MnFe7(BO3)8,3.1258,0.0054161552604155005,-2.3495768372485624,3.2144766516788112,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.13 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-777768,Li8Mn7Fe(BO3)8,2.9053000000000004,0.00793209557290897,-2.4841751444899423,3.1239817019746132,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.91 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2713060,Na3Zr2Ti2SiP5O24,2.5574,0.02187184461802083,-3.0809515849734845,2.933096024804972,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.56 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-780292,Li8Mn5Fe3(BO3)8,3.0066,0.014429622760411043,-2.4319728681178154,3.2163249057250742,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.01 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-780436,Li8Mn5Fe3(BO3)8,3.0049,0.007362827552078066,-2.439039663326149,3.160327437616489,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.00 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1176840,Li8Mn5Fe3(BO3)8,2.9490000000000003,0.007023328385410643,-2.4393791624928163,3.1842134042218495,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.95 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-774189,Li8Mn7Fe(BO3)8,2.9742,0.007257430989575653,-2.484849809073276,3.1842251162538306,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.97 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-775268,Li8Mn7Fe(BO3)8,2.9600000000000004,0.00700426953124289,-2.485102970531609,3.1989496896654717,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.96 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-777357,Li8Mn7Fe(BO3)8,2.8977000000000004,0.007932699739575888,-2.484174540323276,3.1294458013057262,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.90 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-777649,Li8Mn7Fe(BO3)8,2.9027999999999996,0.007976225989575703,-2.484131014073276,3.1208662246572834,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.90 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-777727,Li8Mn7Fe(BO3)8,2.9747000000000003,0.007258625781243033,-2.4848486142816086,3.192477338593218,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.97 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-777729,Li8Mn7Fe(BO3)8,2.9645,0.0071289880729095145,-2.484978251989942,3.197686833896253,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.96 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-778844,Li8MnFe7(BO3)8,3.0650999999999997,0.005338201718747548,-2.3496547907902294,3.2813536006328,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.07 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-26881,LiCrPO4,2.1357000000000004,0.04358882502975536,-2.527801352091837,3.19593405749688,3m,P31c,Trigonal,0.0,,,,4,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.14 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-27041,LiCrPO4,3.0855,0.025812438124993342,-2.545577738996599,3.3444945201103566,mm2,Fdd2,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 3.09 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-757040,LiCrPO4,2.6114999999999995,0.055511839196421775,-2.51587833792517,2.8104000506493265,mm2,Pna2_1,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.61 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-757829,LiCrPO4,2.9298999999999995,0.04618593574404084,-2.5252042413775513,3.033594656576119,6,P6_3,Hexagonal,0.0,,,,4,✓ Noncentro (6) — χ⁽²⁾ allowed | △ Gap 2.93 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-774364,LiCrPO4,2.5125999999999995,0.06878636133927873,-2.502603815782313,2.930592166553167,mm2,Pna2_1,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.51 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1176789,LiCrPO4,2.1995000000000005,0.09096877705356565,-2.480421400068027,3.341231912039971,mm2,Ama2,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.20 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1221231,Na3PrTi2Nb2O12,2.2837000000000005,0.011451267285712774,-3.1147773311235634,4.6632720056103345,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.28 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-26335,LiFe(PO3)4,2.7007,0.019423610555555193,-2.530266271494708,2.496101642631514,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.70 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-26811,LiFe(PO3)4,2.8659999999999997,0.03840645833333323,-2.51128342371693,2.4022743170011074,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.87 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-757928,LiCoPO4,2.4138,0.08481271119047218,-2.3192772370918355,3.438733159930408,6,P6_3,Hexagonal,0.0,,,,4,✓ Noncentro (6) — χ⁽²⁾ allowed | △ Gap 2.41 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-758724,LiFe(PO3)4,2.3449999999999998,0.0751058416666659,-2.474584040383597,2.6628270445739193,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.34 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-758737,LiFe(PO3)4,2.2278000000000002,0.06960001555555362,-2.4800898664947093,2.794717574272252,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.23 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-758801,LiFe(PO3)4,2.2029,0.07250595430555329,-2.4771839277447096,2.568840556491516,222,C222_1,Orthorhombic,0.0,,,,4,✓ Noncentro (222) — χ⁽²⁾ allowed | △ Gap 2.20 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-759033,LiFe(PO3)4,2.4755000000000003,0.02665056861110937,-2.523039313439154,2.922943661829933,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.48 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2912291,LiFe(PO3)4,2.004,0.004635901111111451,-2.2519006079761894,2.7442249426225205,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.00 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-771819,LiFe(SO4)2,2.0517,0.020576667256950287,-1.9498370187499998,2.761497029569547,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.05 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-24440,Na3SbH18S4O9,2.2043,0.008136340285712862,-1.2095061176896553,1.8425116485739734,23,P2_13,Cubic,0.0,,,,4,✓ Noncentro (23) — χ⁽²⁾ allowed | △ Gap 2.20 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715886,Na3Sc2Ge2P5SO24,2.6369,0.04591208056307661,-2.6779495516626732,3.032553067994664,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.64 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2713057,Na3Sc2Nb2SiP5O24,2.3308,0.032054845855849834,-3.0024775018203305,2.9184270652193005,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.33 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715990,Na3Sc2Sn2P5SO24,2.9244999999999997,0.017621054384385104,-2.7184012942752855,3.1099865871963233,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.92 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-758136,LiFe(PO3)4,2.5151,0.09658106638888686,-2.4531088156613765,2.5467751038288737,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.52 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715503,Na3ScSiGe(PO6)2,2.2161999999999997,0.0970758673499974,-2.7585136394211824,3.1155152066083223,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.22 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715501,Na3ScSiSn(PO6)2,2.7076000000000002,0.041309054683329904,-2.806904403337849,3.2198486241921165,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.71 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715514,Na3ScSiSn(PO6)2,2.7910999999999997,0.041694524599996896,-2.806518933421182,3.2370691497504507,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.79 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2716550,Na3ScSn3(PO4)6,2.6960999999999995,0.010798162995474314,-2.665130982125993,3.375063115298399,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.70 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2712945,Na3ScTa3Si3(PO8)3,3.0753,0.026002357545030108,-3.1061260345513486,3.8808613714181925,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.08 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714805,Na3ScTi3(PO4)6,2.2540999999999998,0.014008053671169307,-3.020172919558427,2.794912152645039,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.25 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714741,Na3ScTi3Si3(SO8)3,2.1618000000000004,0.08522089391891807,-2.7825636970712964,2.67893030831395,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.16 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715337,Na3ScTiSi(PO6)2,2.2291,0.04618999310000227,-3.016195303254516,2.836848159563325,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.23 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715345,Na3ScTiSi(PO6)2,2.2984,0.047361648141669654,-3.015023648212849,2.8806407240067102,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.30 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-849467,LiCrPH2O5,2.5440000000000005,0.06910952793750003,-2.1305922785476183,2.5865911954471845,mm2,Pna2_1,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.54 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715261,Na3Si2Ge2PO12,3.1536,0.09064764183333196,-2.5465389640640397,3.478073257407003,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 3.15 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2716051,Na3Sc2Ti2P5SO24,2.3798999999999997,0.013464125630636481,-2.9608632118428533,2.7381186813056475,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.38 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2716071,Na3Sc3NbP5SO24,2.3284,0.00990848752251594,-2.959774822068078,2.759846016956256,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.33 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715859,Na3Sc3TaP5SO24,3.1532,0.009701995405412056,-2.993661055059069,3.0533242165026215,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.15 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2716307,Na3ScGe3(PO4)6,2.3653,0.04000606808558871,-2.607947380504372,3.2313638703174976,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.37 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2713078,Na3ScNb3Si3(PO8)3,2.2790999999999997,0.036561009054041804,-3.0023112495423385,3.0030346931357967,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.28 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2713232,Na3ScNbSi2PO12,2.3669,0.06127167109166809,-2.99089871468904,2.975356662677935,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.37 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2713264,Na3ScNbSi2PO12,2.3418,0.05930750755000158,-2.9928628782307074,3.0327947275530516,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.34 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-777379,LiCrP2O7,2.4682,0.0550037986363634,-2.6193404366017314,3.2515520907175315,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.47 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-780670,LiCrPH2O5,2.1367000000000003,0.07931218193750045,-2.120389624547619,2.523019476799911,mm2,Pca2_1,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.14 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714366,Na3ScTiSi2SO12,2.4676,0.08851141829166664,-2.868418132581898,2.7777219430747224,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.47 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-759258,LiFe2OF3,2.6416,0.09408797607142638,-2.3433554465476187,3.6260080734875344,m,Pm,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.64 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-760363,LiFe2OF3,2.0239000000000003,0.08444891285714018,-2.352994509761905,3.7730935576758693,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.02 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-775178,LiFe2OF3,2.0694,0.09057259499999759,-2.346870827619047,3.7667770898483615,4,P4_3,Tetragonal,0.0,,,,4,✓ Noncentro (4) — χ⁽²⁾ allowed | △ Gap 2.07 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-755843,LiFe2OF5,2.2705,0.03128871160493496,-2.5668030875925925,3.672731959446288,m,Pc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.27 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-776044,LiFe2OF5,2.4943,0.09789901327160155,-2.500192785925926,3.528260209924701,3,P3_1,Trigonal,0.0,,,,4,✓ Noncentro (3) — χ⁽²⁾ allowed | △ Gap 2.49 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-776546,LiFe2OF5,2.1765,0.07556544364197304,-2.522526355555555,3.8249062620846095,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.18 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-776551,LiFe2OF5,2.0388,0.09884453382715641,-2.4992472653703706,3.8621441655812547,m,Pc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.04 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-779300,LiFe2OF5,2.2825,0.059652051882712165,-2.5384397473148153,3.687111427097231,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.28 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-850961,LiFe2OF5,2.1569,0.07665037104938044,-2.5214414281481474,3.825574300608282,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.16 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2713058,Na3Sc2Ta2SiP5O24,3.1042,0.035733781711714485,-3.066158047712223,3.481397654059238,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.10 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2712871,Na3Nb3InSi3(PO8)3,2.3436000000000003,0.03649622475224934,-2.859653598416213,3.222813120900973,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.34 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714321,Na3Nb4Si5PO24,2.9222,0.025453952871620444,-3.0126246370841656,3.1282742068322387,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.92 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2713371,Na3Nb4Zn2(PO4)9,2.0209,0.023432369714475598,-2.726828181591179,3.115628752869017,3m,P3c1,Trigonal,0.0,,,,4,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.02 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2714276,Na3Nb4Zn8P3(S5O24)3,2.109,0.011395647515869634,-2.112816303338729,2.982004268211226,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.11 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715615,Na3Nb5ZnSi3(PO6)6,2.3769,0.02474290020061609,-2.8748031980925024,3.1129057883923785,3m,P3c1,Trigonal,0.0,,,,4,✓ Noncentro (3m) — χ⁽²⁾ allowed | △ Gap 2.38 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715835,Na3NbAl3P5SO24,2.3292,0.03886441499997595,-2.8114423862572675,2.942698511039178,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.33 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715335,Na3NbAlSi2PO12,2.5258,0.0718863292638865,-2.9080645640223737,3.065054055767235,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.53 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715510,Na3NbAlSi2PO12,2.3185999999999996,0.06978285076388602,-2.9101680425223737,3.109440711204004,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.32 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2716061,Na3NbGa3P5SO24,2.3334,0.04702984831078716,-2.546652036775286,3.2739884089527607,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.33 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2715248,Na3NbGaSi2PO12,2.3012,0.0705683295416657,-2.7552884699390403,3.3211411317339707,m,Cc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.30 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-2712959,Na3Nb3GaSi3(PO8)3,2.3784,0.036581413040543964,-2.871376091952249,3.1704179699094093,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.38 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1176737,LiFe2OF5,2.5193000000000003,0.05102016299382317,-2.547071636203704,3.6997436862380115,mm2,Ama2,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.52 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-758108,LiFe2P3O11,2.31,0.05126804073529456,-2.4130183671918766,3.1972146102775083,2,C2,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.31 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-26184,LiFe2P5O16,2.5641,0.004281454722223188,-2.4960688936061506,2.7110787153648146,m,Pc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.56 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-758470,LiFe2P5O16,2.6435000000000004,0.06730770201389014,-2.4330426463144836,2.5599679320911863,m,Pc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.64 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-849740,LiFe(SO4)2,2.0749,0.028249122256950088,-1.9421645637500002,2.750427430841704,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.07 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-1222472,LiFe(SO4)2,2.0509,0.023006616979173167,-1.9474070690277774,2.9904427136813188,2,P2_1,Monoclinic,0.0,,,,4,✓ Noncentro (2) — χ⁽²⁾ allowed | △ Gap 2.05 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-887746,LiFe(Se2O5)2,2.0707,0.0034546978124989636,-1.4260546254817719,4.036131893639592,mm2,Pnc2,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.07 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-753684,LiFe(SiO3)2,3.0559000000000003,0.03820737391666551,-2.7275754148333333,2.1998663273370194,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.06 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-772502,LiFe(SiO3)2,2.6227,0.04447797941666476,-2.721304809333334,3.2512212216600784,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 2.62 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-764505,LiFe2(BO3)2,2.0435,0.06338562400568293,-2.2655728012878784,3.2584585358020375,m,Pc,Monoclinic,0.0,,,,4,✓ Noncentro (m) — χ⁽²⁾ allowed | △ Gap 2.04 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-755273,LiFe2OF3,2.1347000000000005,0.0822249599999978,-2.355218462619047,3.83187197235004,222,P222_1,Orthorhombic,0.0,,,,4,✓ Noncentro (222) — χ⁽²⁾ allowed | △ Gap 2.13 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-776933,LiFe2F5,3.0921000000000003,0.06983046749999922,-2.663836964791667,3.100587939440785,1,P1,Triclinic,0.0,,,,4,✓ Noncentro (1) — χ⁽²⁾ allowed | △ Gap 3.09 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
mp-755539,LiFe2O2F3,2.0132,0.07213196916666398,-2.3236225516666664,3.1918810787606846,mm2,Pmc2_1,Orthorhombic,0.0,,,,4,✓ Noncentro (mm2) — χ⁽²⁾ allowed | △ Gap 2.01 eV — marginal TPA risk | — n not available | — Piezo=0.000 C/m² — weak or no data
